Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Annual_Income_nan,Years_in_current_job_nan,Months_since_last_delinquent_nan,Bankruptcies_nan,Credit_Score_nan,Home Mortgage,Own Home,Rent,median_loan_amount,annual_income_cat,Id
Home Mortgage,7.0,0.0,3.0,8.8,0.0,0.0,0.0,0.0,Short Term,218042.0,0.0,5855.0,738.0,0,0,0,1,0,0,0,0,1,250118.0,1,146
Home Mortgage,4.0,0.0,9.0,10.6,283096.0,0.0,26.0,0.0,Short Term,261140.0,95342.0,15678.0,728.0,1,0,0,0,0,0,1,0,0,250118.0,2,147
Home Mortgage,10.0,0.0,11.0,13.3,840048.0,0.0,0.0,0.0,Short Term,332640.0,587651.0,18520.0,731.0,1,0,0,1,0,0,0,0,1,250118.0,3,148
Home Mortgage,4.0,0.0,12.0,26.0,402556.0,0.0,76.0,0.0,Short Term,61248.0,233966.0,35919.0,740.0,0,0,0,0,0,0,1,0,0,250118.0,3,149
Home Mortgage,8.0,0.0,12.0,20.9,700942.0,0.0,30.0,0.0,Short Term,215754.0,494589.0,21801.0,732.0,0,0,0,0,0,0,1,0,0,250118.0,2,150
Home Mortgage,6.0,0.0,7.0,15.0,402886.0,0.0,0.0,0.0,Short Term,178002.0,265506.0,17615.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,151
Home Mortgage,4.0,0.0,10.0,26.8,229746.0,1.0,43.0,1.0,Short Term,350240.0,136705.0,9018.0,733.0,0,0,0,0,0,0,0,0,1,250118.0,3,152
Home Mortgage,2.0,0.0,12.0,10.8,362406.0,0.0,0.0,0.0,Short Term,268334.0,231610.0,11259.0,745.0,0,0,0,1,0,0,0,0,1,250118.0,1,153
Home Mortgage,2.0,0.0,12.0,40.3,607684.0,0.0,0.0,0.0,Short Term,124652.0,455544.0,25979.0,747.0,1,0,0,1,0,0,1,0,0,250118.0,2,154
Home Mortgage,10.0,0.0,9.0,15.8,313478.0,0.0,37.0,0.0,Short Term,221342.0,137807.0,12387.0,751.0,0,0,0,0,0,0,1,0,0,250118.0,1,155
Home Mortgage,10.0,0.0,12.0,31.0,1353286.0,0.0,32.0,0.0,Short Term,99999999.0,178809.0,35628.0,744.0,0,0,0,0,0,0,1,0,0,250118.0,3,156
Own Home,10.0,0.0,12.0,22.4,359876.0,0.0,0.0,0.0,Short Term,112420.0,299307.0,19370.0,706.0,0,0,0,1,0,0,0,1,0,250118.0,1,157
Home Mortgage,1.0,0.0,11.0,21.4,1589148.0,0.0,0.0,0.0,Short Term,454542.0,639559.0,31328.0,748.0,1,0,0,1,0,0,1,0,0,250118.0,3,158
Home Mortgage,2.0,0.0,18.0,17.3,1540198.0,0.0,43.0,0.0,Short Term,218988.0,95779.0,15642.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,159
Home Mortgage,0.5,0.0,10.0,21.5,305756.0,0.0,65.0,0.0,Short Term,332288.0,202806.0,21355.0,731.0,1,0,0,0,0,1,1,0,0,250118.0,2,160
Home Mortgage,10.0,0.0,15.0,26.4,1043658.0,0.0,19.0,0.0,Short Term,263780.0,517370.0,21288.0,728.0,0,0,0,0,0,0,1,0,0,250118.0,2,161
Home Mortgage,4.0,0.0,11.0,20.5,238326.0,0.0,0.0,0.0,Short Term,131384.0,45904.0,7414.0,724.0,0,0,0,1,0,0,0,0,1,250118.0,1,162
Home Mortgage,10.0,0.0,6.0,30.0,290136.0,0.0,7.0,0.0,Short Term,133848.0,136306.0,24689.0,745.0,0,0,0,0,0,0,1,0,0,250118.0,3,163
Home Mortgage,10.0,0.0,19.0,22.4,2847174.0,1.0,17.00315366972477,1.0,Short Term,715682.0,287698.0,33084.0,731.0,1,0,0,1,0,0,1,0,0,250118.0,3,164
Home Mortgage,3.0,0.0,8.0,23.6,323312.0,0.0,0.0,0.0,Short Term,267520.0,230926.0,5487.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,165
Home Mortgage,7.0,0.0,9.0,9.8,455048.0,0.0,77.0,0.0,Short Term,225984.0,311258.0,14015.0,731.0,0,0,0,0,0,0,0,0,1,250118.0,1,166
Home Mortgage,5.0,0.0,4.0,15.3,286044.0,0.0,0.0,0.0,Short Term,261514.0,237405.0,6837.0,700.0,1,0,0,1,0,0,1,0,0,250118.0,1,167
Own Home,0.5,1.0,10.0,10.0,407946.0,1.0,17.00315366972477,0.0,Short Term,99999999.0,98287.0,19811.0,703.0,0,0,0,1,0,0,0,1,0,250118.0,3,168
Home Mortgage,2.0,0.0,20.0,9.6,141570.0,0.0,34.0,0.0,Short Term,134838.0,86811.0,3303.0,741.0,0,0,0,0,0,0,0,0,1,250118.0,1,169
Home Mortgage,2.0,0.0,9.0,21.8,650562.0,0.0,32.0,0.0,Short Term,108372.0,383743.0,7886.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,170
Own Home,1.0,0.0,6.0,23.1,159830.0,0.0,0.0,0.0,Short Term,162074.0,128231.0,4666.0,712.0,0,0,0,1,0,0,0,1,0,250118.0,1,171
Home Mortgage,10.0,0.0,12.0,38.7,836220.0,0.0,0.0,0.0,Short Term,128744.0,578474.0,14354.0,704.0,0,1,1,1,0,0,1,0,0,250118.0,1,172
Home Mortgage,10.0,0.0,6.0,26.6,495924.0,0.0,0.0,0.0,Short Term,187594.0,174325.0,4906.0,738.0,1,0,0,1,0,0,1,0,0,250118.0,1,173
Home Mortgage,3.0,0.0,15.0,20.1,641432.0,0.0,16.0,0.0,Short Term,271810.0,232655.0,45791.0,739.0,0,0,0,0,0,0,1,0,0,250118.0,3,174
Home Mortgage,2.0,0.0,7.0,11.8,96800.0,0.0,48.0,0.0,Short Term,51612.0,74233.0,5146.0,715.0,0,0,0,0,0,0,0,0,1,250118.0,1,175
Home Mortgage,2.0,0.0,5.0,24.3,47938.0,0.0,63.0,0.0,Short Term,39138.0,9310.0,8453.0,715.0,0,0,0,0,0,0,0,0,1,250118.0,1,176
Home Mortgage,5.0,0.0,12.0,19.7,1051688.0,0.0,0.0,0.0,Short Term,423720.0,618545.0,43383.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,177
Home Mortgage,1.0,0.0,14.0,18.5,651310.0,0.0,0.0,0.0,Short Term,322124.0,473632.0,23570.0,730.0,0,0,0,1,0,0,1,0,0,250118.0,2,178
Home Mortgage,3.0,0.0,21.0,28.7,1156232.0,0.0,0.0,0.0,Short Term,379280.0,519251.0,27894.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,179
Home Mortgage,5.0,0.0,9.0,13.8,951676.0,0.0,0.0,0.0,Short Term,603812.0,329593.0,12664.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,180
Own Home,6.0,0.0,14.0,16.0,421850.0,0.0,55.0,0.0,Short Term,133210.0,241547.0,31575.0,743.0,1,0,0,0,0,0,0,1,0,250118.0,3,181
Home Mortgage,10.0,0.0,17.0,20.7,269148.0,0.0,0.0,0.0,Short Term,269148.0,175503.0,32983.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,182
Own Home,10.0,0.0,12.0,15.1,1226390.0,0.0,0.0,0.0,Short Term,365090.0,134520.0,3137.0,751.0,1,0,0,1,0,0,0,1,0,250118.0,1,183
Home Mortgage,4.0,0.0,11.0,13.0,164780.0,1.0,75.0,1.0,Short Term,93500.0,80693.0,16933.0,717.0,0,0,0,0,0,0,0,0,1,250118.0,1,184
Own Home,10.0,0.0,13.0,21.5,462220.0,0.0,80.0,0.0,Short Term,135146.0,162868.0,13055.0,739.0,1,1,1,0,0,0,0,1,0,250118.0,1,185
Home Mortgage,4.0,0.0,8.0,17.7,268070.0,0.0,22.0,0.0,Short Term,265716.0,198645.0,13554.0,725.0,0,0,0,0,0,0,0,0,1,250118.0,1,186
Home Mortgage,0.5,0.0,6.0,23.4,649770.0,0.0,0.0,0.0,Short Term,99999999.0,45448.0,906.0,745.0,0,0,0,1,0,0,0,0,1,250118.0,2,187
Home Mortgage,10.0,0.0,8.0,21.5,901516.0,0.0,0.0,0.0,Short Term,99999999.0,478819.0,11190.0,748.0,0,0,0,1,0,0,1,0,0,250118.0,2,188
Home Mortgage,0.5,0.0,3.0,30.1,749144.0,0.0,31.0,0.0,Short Term,71720.0,32357.0,2070.0,723.0,0,0,0,0,0,0,0,0,1,250118.0,1,189
Home Mortgage,7.0,0.0,12.0,24.5,657052.0,0.0,0.0,0.0,Short Term,534644.0,347852.0,18341.0,742.0,0,0,0,1,0,0,1,0,0,250118.0,3,190
Home Mortgage,5.0,0.0,4.0,22.5,281512.0,1.0,17.00315366972477,1.0,Short Term,112728.0,38893.0,8031.0,736.0,0,0,0,1,0,0,1,0,0,250118.0,1,191
Home Mortgage,5.0,0.0,11.0,15.4,709082.0,0.0,0.0,0.0,Short Term,153230.0,596467.0,22714.0,739.0,0,0,0,1,0,0,0,0,1,250118.0,3,192
Home Mortgage,2.0,0.0,6.0,19.4,63184.0,0.0,11.0,0.0,Short Term,107976.0,29089.0,14465.0,737.0,1,0,0,0,0,0,0,0,1,250118.0,1,193
Home Mortgage,8.0,0.0,6.0,26.6,200420.0,1.0,70.0,1.0,Short Term,174108.0,84303.0,2220.0,711.0,0,0,0,0,0,0,0,0,1,250118.0,1,194
Home Mortgage,10.0,0.0,14.0,24.5,528242.0,0.0,60.0,0.0,Short Term,153956.0,101270.0,5736.0,748.0,0,0,0,0,0,0,0,0,1,250118.0,1,195
Home Mortgage,1.0,0.0,6.0,19.7,291082.0,0.0,0.0,0.0,Short Term,99999999.0,236816.0,3488.0,743.0,0,0,0,0,1,0,0,0,1,250118.0,1,196
Home Mortgage,2.0,0.0,15.0,13.6,1556390.0,0.0,0.0,0.0,Short Term,447480.0,524210.0,19613.0,731.0,0,0,0,0,1,1,1,0,0,250118.0,2,197
Home Mortgage,3.0,0.0,10.0,17.9,190190.0,0.0,64.0,0.0,Short Term,151118.0,44194.0,17596.0,731.0,0,0,0,0,0,0,0,0,1,250118.0,1,198
Home Mortgage,4.0,0.0,17.0,19.6,894278.0,0.0,0.0,0.0,Short Term,335544.0,402382.0,19480.0,703.0,1,0,0,1,0,0,0,0,1,250118.0,2,199
Home Mortgage,7.0,0.0,10.0,27.7,988350.0,0.0,41.0,0.0,Short Term,99999999.0,29013.0,10147.0,750.0,0,0,0,0,0,0,1,0,0,250118.0,3,200
Home Mortgage,10.0,0.0,11.0,23.3,1155924.0,0.0,35.0,0.0,Short Term,309430.0,618944.0,16907.0,742.0,0,0,0,0,0,0,1,0,0,250118.0,3,201
Home Mortgage,2.0,0.0,12.0,16.3,653202.0,0.0,5.0,0.0,Short Term,304392.0,200830.0,26445.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,202
Home Mortgage,10.0,0.0,13.0,19.4,351208.0,0.0,39.0,0.0,Short Term,173514.0,209893.0,24839.0,731.0,1,0,0,0,0,0,1,0,0,250118.0,3,203
Own Home,0.5,0.0,8.0,20.0,228712.0,0.0,0.0,0.0,Short Term,150942.0,121277.0,13222.0,731.0,0,0,0,1,0,1,0,1,0,250118.0,2,204
Home Mortgage,0.5,0.0,11.0,12.8,182314.0,0.0,40.0,0.0,Short Term,183260.0,128478.0,10814.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,205
Home Mortgage,4.0,0.0,5.0,16.5,130746.0,0.0,0.0,0.0,Short Term,159456.0,93822.0,27527.0,731.0,1,0,0,1,0,0,1,0,0,250118.0,3,206
Own Home,2.0,0.0,5.0,8.3,329054.0,0.0,0.0,0.0,Short Term,154132.0,149188.0,3422.0,695.0,1,0,0,1,0,0,0,1,0,250118.0,1,207
Home Mortgage,10.0,0.0,12.0,24.6,350856.0,0.0,7.0,0.0,Short Term,86636.0,169385.0,51679.0,746.0,0,0,0,0,0,0,1,0,0,250118.0,3,208
Own Home,10.0,0.0,11.0,14.0,558250.0,0.0,0.0,0.0,Short Term,129206.0,24586.0,930.0,731.0,0,0,0,1,0,1,0,1,0,250118.0,2,209
Home Mortgage,2.0,0.0,10.0,13.5,858242.0,0.0,0.0,0.0,Short Term,152768.0,340955.0,19241.0,743.0,0,0,0,1,0,0,0,0,1,250118.0,2,210
Home Mortgage,10.0,0.0,8.0,15.0,888536.0,0.0,14.0,0.0,Short Term,374220.0,307724.0,13427.0,743.0,0,0,0,0,0,0,1,0,0,250118.0,3,211
Home Mortgage,10.0,0.0,5.0,43.9,906774.0,0.0,0.0,0.0,Short Term,230054.0,232598.0,5075.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,212
Home Mortgage,10.0,0.0,8.0,12.9,174394.0,0.0,19.0,0.0,Short Term,237446.0,134653.0,16702.0,662.0,1,0,0,0,0,0,0,0,1,250118.0,1,213
Home Mortgage,10.0,0.0,12.0,16.2,1367806.0,0.0,18.0,0.0,Short Term,302148.0,717041.0,29613.0,740.0,0,0,0,0,0,0,0,0,1,250118.0,3,214
Home Mortgage,10.0,0.0,25.0,42.1,1584308.0,0.0,0.0,0.0,Short Term,448712.0,1082297.0,46648.0,734.0,0,1,1,1,0,0,1,0,0,250118.0,3,215
Home Mortgage,3.0,0.0,8.0,21.6,887502.0,0.0,0.0,0.0,Short Term,152988.0,270560.0,11270.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,216
Home Mortgage,0.5,0.0,13.0,16.7,151514.0,0.0,78.0,0.0,Short Term,156772.0,127471.0,16087.0,687.0,0,0,0,0,0,0,0,0,1,250118.0,1,217
Home Mortgage,10.0,0.0,17.0,23.3,1051886.0,0.0,0.0,0.0,Short Term,784322.0,518738.0,95508.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,218
Home Mortgage,10.0,0.0,11.0,18.3,317922.0,0.0,0.0,0.0,Short Term,193248.0,261383.0,48917.0,724.0,1,0,0,1,0,0,1,0,0,250118.0,3,219
Home Mortgage,6.0,0.0,6.0,25.1,198748.0,0.0,0.0,0.0,Short Term,99999999.0,95437.0,7582.0,744.0,0,0,0,1,0,0,1,0,0,250118.0,3,220
Home Mortgage,5.0,0.0,4.0,14.3,129096.0,0.0,20.0,0.0,Short Term,172172.0,96881.0,3102.0,728.0,0,0,0,0,0,0,1,0,0,250118.0,1,221
Home Mortgage,5.0,0.0,14.0,32.1,1603382.0,0.0,22.0,0.0,Short Term,99999999.0,844683.0,16377.0,710.0,0,0,0,0,0,0,1,0,0,250118.0,1,222
Home Mortgage,10.0,0.0,13.0,21.6,353980.0,0.0,0.0,0.0,Short Term,99999999.0,278502.0,17153.0,698.0,0,0,0,1,0,0,0,0,1,250118.0,2,223
Home Mortgage,1.0,0.0,6.0,10.4,693726.0,0.0,0.0,0.0,Short Term,224048.0,225264.0,9791.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,224
Home Mortgage,2.0,0.0,6.0,18.7,924132.0,0.0,0.0,0.0,Short Term,326898.0,59071.0,16116.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,225
Home Mortgage,3.0,0.0,7.0,27.3,541200.0,0.0,60.0,0.0,Short Term,336710.0,295868.0,17812.0,742.0,0,0,0,0,0,0,0,0,1,250118.0,3,226
Home Mortgage,10.0,0.0,7.0,26.0,369490.0,0.0,0.0,0.0,Short Term,117304.0,217303.0,15628.0,744.0,0,0,0,1,0,0,1,0,0,250118.0,1,227
Home Mortgage,10.0,0.0,17.0,21.3,259050.0,1.0,26.0,0.0,Short Term,200200.0,181222.0,22140.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,228
Home Mortgage,7.0,0.0,9.0,13.0,163196.0,0.0,48.0,0.0,Short Term,220484.0,127414.0,19315.0,729.0,0,0,0,0,0,0,0,0,1,250118.0,2,229
Home Mortgage,7.0,0.0,6.0,21.1,0.0,0.0,0.0,0.0,Short Term,108042.0,0.0,30340.0,742.0,0,0,0,1,0,0,1,0,0,250118.0,3,230
Home Mortgage,10.0,1.0,9.0,17.8,290246.0,1.0,58.0,0.0,Short Term,357522.0,141626.0,12607.0,735.0,0,0,0,0,0,0,0,0,1,250118.0,2,231
Home Mortgage,0.5,0.0,10.0,16.0,193512.0,1.0,49.0,1.0,Short Term,101508.0,98439.0,12015.0,731.0,1,0,0,0,0,0,0,0,1,250118.0,1,232
Home Mortgage,5.0,0.0,13.0,22.5,268664.0,0.0,0.0,0.0,Short Term,262394.0,88179.0,23924.0,746.0,0,0,0,1,0,0,1,0,0,250118.0,1,233
Home Mortgage,2.0,0.0,10.0,9.9,430826.0,0.0,19.0,0.0,Short Term,202004.0,175978.0,6450.0,741.0,0,0,0,0,0,0,1,0,0,250118.0,3,234
Home Mortgage,4.0,0.0,12.0,23.4,3935976.0,0.0,0.0,0.0,Short Term,631092.0,836209.0,31932.0,750.0,0,0,0,1,0,0,1,0,0,250118.0,3,235
Home Mortgage,5.0,0.0,6.0,14.8,403216.0,0.0,65.0,0.0,Short Term,222794.0,208943.0,11596.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,236
Home Mortgage,10.0,0.0,11.0,18.1,563156.0,0.0,0.0,0.0,Short Term,218504.0,285000.0,21604.0,749.0,0,0,0,1,0,0,1,0,0,250118.0,1,237
Home Mortgage,10.0,0.0,7.0,16.5,428890.0,0.0,0.0,0.0,Short Term,269500.0,313006.0,15904.0,725.0,1,0,0,1,0,0,1,0,0,250118.0,3,238
Home Mortgage,0.5,0.0,32.0,9.0,96668.0,0.0,75.0,0.0,Short Term,75262.0,47424.0,1870.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,239
Home Mortgage,10.0,0.0,19.0,23.5,1113068.0,0.0,0.0,0.0,Short Term,343200.0,825740.0,45013.0,732.0,0,0,0,1,0,0,1,0,0,250118.0,3,240
Home Mortgage,10.0,0.0,13.0,17.0,1186526.0,0.0,19.0,0.0,Short Term,257422.0,244910.0,9572.0,743.0,0,0,0,0,0,0,1,0,0,250118.0,3,241
Home Mortgage,2.0,0.0,5.0,17.5,140624.0,0.0,0.0,0.0,Short Term,185746.0,32072.0,10744.0,719.0,1,0,0,1,0,0,0,0,1,250118.0,1,242
Home Mortgage,1.0,0.0,13.0,21.0,1359578.0,0.0,31.0,0.0,Short Term,783244.0,549518.0,20809.0,739.0,0,0,0,0,0,0,1,0,0,250118.0,3,243
Home Mortgage,9.0,0.0,4.0,25.6,239668.0,0.0,38.0,0.0,Short Term,64812.0,161044.0,3750.0,719.0,1,0,0,0,0,0,0,0,1,250118.0,1,244
Home Mortgage,1.0,0.0,10.0,16.8,296890.0,0.0,0.0,0.0,Short Term,99999999.0,16150.0,9123.0,750.0,0,0,0,1,0,0,1,0,0,250118.0,2,245
Home Mortgage,10.0,0.0,18.0,15.4,1060752.0,0.0,32.0,0.0,Short Term,99999999.0,239096.0,16406.0,730.0,0,1,1,0,0,0,0,0,1,250118.0,2,246
Home Mortgage,0.5,0.0,13.0,19.3,745360.0,0.0,44.0,0.0,Short Term,258016.0,305121.0,16851.0,740.0,1,0,0,0,0,0,0,0,1,250118.0,1,247
Home Mortgage,2.0,0.0,17.0,10.2,354574.0,0.0,13.0,0.0,Short Term,382624.0,912.0,9187.0,735.0,0,0,0,0,0,0,0,0,1,250118.0,1,248
Home Mortgage,0.5,0.0,10.0,17.9,261514.0,0.0,0.0,0.0,Short Term,99999999.0,129865.0,25023.0,740.0,0,0,0,1,0,0,1,0,0,250118.0,2,249
Home Mortgage,10.0,0.0,5.0,17.8,447326.0,0.0,0.0,0.0,Short Term,89298.0,84987.0,1580.0,742.0,0,0,0,1,0,0,1,0,0,250118.0,1,250
Own Home,0.5,0.0,2.0,10.5,0.0,0.0,0.0,0.0,Short Term,76670.0,0.0,6432.0,731.0,0,0,0,1,0,1,0,1,0,250118.0,2,251
Home Mortgage,5.0,0.0,9.0,8.9,314490.0,0.0,0.0,0.0,Short Term,434060.0,118427.0,15838.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,252
Home Mortgage,4.0,0.0,8.0,16.8,144254.0,1.0,8.0,1.0,Short Term,99999999.0,70262.0,12668.0,734.0,0,0,0,0,0,0,0,0,1,250118.0,1,253
Home Mortgage,3.0,0.0,6.0,7.8,345862.0,0.0,0.0,0.0,Short Term,196438.0,109630.0,10065.0,727.0,0,0,0,1,0,0,0,0,1,250118.0,1,254
Home Mortgage,5.0,0.0,12.0,8.6,294184.0,0.0,8.0,0.0,Short Term,178398.0,105184.0,28791.0,723.0,1,0,0,0,0,0,0,0,1,250118.0,2,255
Home Mortgage,3.0,0.0,8.0,4.0,225082.0,0.0,0.0,0.0,Short Term,157586.0,101479.0,10207.0,737.0,0,0,0,1,0,0,0,0,1,250118.0,1,256
Home Mortgage,6.0,0.0,8.0,9.9,260172.0,0.0,0.0,0.0,Short Term,173514.0,209399.0,6283.0,731.0,1,0,0,1,0,0,0,0,1,250118.0,1,257
Home Mortgage,5.0,0.0,9.0,17.7,125642.0,1.0,17.00315366972477,1.0,Short Term,99999999.0,62168.0,21248.0,747.0,0,0,0,1,0,0,0,0,1,250118.0,3,258
Home Mortgage,8.0,0.0,5.0,13.7,128700.0,0.0,0.0,0.0,Short Term,221892.0,89034.0,1225.0,692.0,0,0,0,1,0,0,0,0,1,250118.0,2,259
Home Mortgage,5.0,0.0,3.0,10.7,26070.0,0.0,0.0,0.0,Short Term,65186.0,19950.0,10772.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,260
Home Mortgage,2.0,0.0,11.0,12.0,314578.0,2.0,17.00315366972477,2.0,Short Term,99999999.0,8417.0,14211.0,738.0,0,0,0,1,0,0,0,0,1,250118.0,1,261
Home Mortgage,4.0,0.0,12.0,14.3,453442.0,1.0,6.0,1.0,Short Term,99999999.0,41515.0,2032.0,741.0,0,0,0,0,0,0,1,0,0,250118.0,1,262
Home Mortgage,1.0,0.0,12.0,17.4,1242296.0,0.0,0.0,0.0,Short Term,54670.0,952717.0,29950.0,721.0,0,0,0,1,0,0,1,0,0,250118.0,3,263
Own Home,3.0,0.0,12.0,21.8,395780.0,0.0,40.0,0.0,Short Term,259380.0,232427.0,12251.0,735.0,0,0,0,0,0,0,0,1,0,250118.0,1,264
Home Mortgage,5.0,0.0,16.0,22.0,1506604.0,0.0,69.0,0.0,Short Term,142736.0,230299.0,14106.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,265
Home Mortgage,10.0,0.0,11.0,18.0,1097360.0,0.0,0.0,0.0,Short Term,556270.0,685197.0,36111.0,743.0,0,0,0,1,0,0,1,0,0,250118.0,3,266
Home Mortgage,3.0,0.0,24.0,22.9,1054592.0,0.0,39.0,0.0,Short Term,331298.0,418969.0,20600.0,724.0,1,0,0,0,0,0,0,0,1,250118.0,3,267
Home Mortgage,10.0,0.0,15.0,12.3,533698.0,1.0,59.0,1.0,Short Term,132506.0,70984.0,3900.0,722.0,0,1,1,0,0,0,0,0,1,250118.0,1,268
Home Mortgage,2.0,0.0,24.0,20.4,908468.0,1.0,25.0,1.0,Short Term,220704.0,400919.0,18759.0,731.0,1,0,0,0,0,0,0,0,1,250118.0,1,269
Home Mortgage,0.5,0.0,9.0,8.9,112684.0,0.0,33.0,0.0,Short Term,135212.0,84664.0,14629.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,270
Home Mortgage,1.0,0.0,6.0,15.8,364320.0,0.0,18.0,0.0,Short Term,186142.0,147573.0,5391.0,716.0,0,0,0,0,0,0,0,0,1,250118.0,1,271
Home Mortgage,2.0,0.0,4.0,7.7,108394.0,0.0,0.0,0.0,Short Term,54186.0,50749.0,1763.0,713.0,0,0,0,1,0,0,0,0,1,250118.0,2,272
Home Mortgage,10.0,0.0,7.0,24.4,383416.0,0.0,12.0,0.0,Short Term,176220.0,226822.0,14330.0,736.0,0,0,0,0,0,0,1,0,0,250118.0,3,273
Home Mortgage,10.0,0.0,16.0,17.2,790592.0,0.0,42.0,0.0,Short Term,336842.0,102410.0,13456.0,747.0,1,0,0,0,0,0,0,0,1,250118.0,1,274
Home Mortgage,6.0,0.0,13.0,12.0,696146.0,0.0,77.0,0.0,Short Term,440792.0,346902.0,16914.0,720.0,0,0,0,0,0,0,1,0,0,250118.0,1,275
Home Mortgage,4.0,0.0,6.0,24.8,1042712.0,0.0,34.0,0.0,Short Term,220968.0,14402.0,816.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,276
Home Mortgage,7.0,0.0,2.0,9.5,38764.0,0.0,0.0,0.0,Short Term,107800.0,12122.0,9979.0,711.0,0,0,0,1,0,0,0,0,1,250118.0,1,277
Home Mortgage,10.0,0.0,24.0,24.0,1313466.0,0.0,60.0,0.0,Short Term,264000.0,290396.0,20726.0,742.0,0,0,0,0,0,0,1,0,0,250118.0,1,278
Home Mortgage,10.0,0.0,9.0,43.3,301026.0,0.0,42.0,0.0,Short Term,87912.0,86051.0,3433.0,731.0,1,0,0,0,0,0,0,0,1,250118.0,1,279
Home Mortgage,9.0,0.0,15.0,17.0,953656.0,1.0,17.00315366972477,1.0,Short Term,615208.0,407683.0,14274.0,733.0,0,0,0,1,0,0,1,0,0,250118.0,3,280
Home Mortgage,10.0,0.0,10.0,17.5,1749660.0,0.0,40.0,0.0,Short Term,788634.0,991268.0,42325.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,281
Home Mortgage,5.0,0.0,10.0,16.6,695244.0,0.0,0.0,0.0,Short Term,217272.0,429305.0,27959.0,735.0,0,0,0,1,0,0,0,0,1,250118.0,3,282
Home Mortgage,1.0,0.0,5.0,29.0,86372.0,2.0,17.00315366972477,1.0,Short Term,120868.0,64752.0,12271.0,715.0,0,0,0,1,0,0,1,0,0,250118.0,1,283
Home Mortgage,3.0,0.0,12.0,20.5,817498.0,0.0,0.0,0.0,Short Term,99999999.0,502683.0,24171.0,732.0,0,0,0,1,0,0,1,0,0,250118.0,3,284
Home Mortgage,2.0,0.0,14.0,23.1,788194.0,0.0,0.0,0.0,Short Term,786016.0,547295.0,33766.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,285
Home Mortgage,10.0,0.0,21.0,32.2,2407086.0,0.0,12.0,0.0,Short Term,490006.0,773338.0,46165.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,286
Own Home,10.0,0.0,7.0,5.2,414656.0,0.0,0.0,0.0,Short Term,99999999.0,156123.0,10629.0,733.0,0,0,0,1,0,0,0,1,0,250118.0,1,287
Home Mortgage,2.0,0.0,6.0,17.8,25784.0,0.0,0.0,0.0,Short Term,77924.0,6821.0,11935.0,743.0,1,0,0,1,0,0,0,0,1,250118.0,2,288
Home Mortgage,10.0,0.0,7.0,16.4,1026124.0,1.0,17.00315366972477,1.0,Short Term,509036.0,458166.0,10121.0,731.0,0,1,1,1,0,1,1,0,0,250118.0,2,289
Home Mortgage,10.0,0.0,12.0,23.0,543510.0,0.0,45.0,0.0,Short Term,99999999.0,382090.0,29659.0,702.0,0,0,0,0,0,0,0,0,1,250118.0,3,290
Home Mortgage,1.0,0.0,6.0,14.7,397474.0,1.0,17.00315366972477,1.0,Short Term,99999999.0,179873.0,5360.0,743.0,0,0,0,1,0,0,0,0,1,250118.0,1,291
Home Mortgage,10.0,0.0,11.0,18.6,588522.0,0.0,0.0,0.0,Short Term,140646.0,282093.0,6093.0,747.0,0,0,0,1,0,0,1,0,0,250118.0,2,292
Home Mortgage,2.0,0.0,9.0,13.0,475222.0,1.0,28.0,0.0,Short Term,176044.0,288534.0,12172.0,731.0,1,0,0,0,0,1,0,0,1,250118.0,2,293
Home Mortgage,10.0,0.0,23.0,24.4,992552.0,0.0,0.0,0.0,Short Term,547756.0,490333.0,50962.0,689.0,0,0,0,1,0,0,1,0,0,250118.0,3,294
